Row ID,Order ID,Data da Venda,Prioridade,Quantidade,Valor da Venda,Desconto,Forma de Envio,Lucro,Preço Unitário,Custo de Envio,Nome do Cliente,Cidade,CEP,Estado,Região,País,Segmento do Cliente,Categoria do Produto,Sub-Categoria do Produto,Nome do Produto,Embalagem,Margem,Data de Envio
2222,16065,7/20/2010,Alta,15,"6933,45","0,04",Transporte Rodoviário,"1200,21","449,99",49,Ruben Ausman,Formosa,79762,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Copiadoras e fax,Canon PC940 Copier,Jumbo Drum,"0,38",7/20/2010
4497,32002,7/20/2010,Baixa,7,"98,55","0,07",Aéreo Normal,"23,16","13,79","8,78",Jim Kriz,São Paulo,45014,São Paulo,Sudeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,9-3/4 Diameter Round Wall Clock,Small Box,"0,43",7/20/2010
4923,35043,7/19/2010,Não Especificada,45,"125,21","0,01",Aéreo Rápido,"37,99","2,62","0,8",Maribeth Yedwab,Florianópolis,40356,Santa Catarina,Sul,Brasil,Escritório em Casa,Material de Escritório,Elásticos,Staples Metal Binder Clips,Wrap Bag,"0,39",7/20/2010
4924,35043,7/19/2010,Não Especificada,9,"924,1115","0,06",Aéreo Normal,"-287,99","125,99","8,08",Maribeth Yedwab,Florianópolis,40356,Santa Catarina,Sul,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,M3682,Small Box,"0,57",7/20/2010
4940,35137,7/17/2010,Alta,47,"1041,78","0,1",Aéreo Normal,"283,79","23,99","6,71",Joe Elijah,Loanda,72903,Paraná,Sul,Brasil,Escritório em Casa,Material de Escritório,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,"0,35",7/20/2010
6932,49472,7/16/2010,Baixa,9,"30,65","0,03",Aéreo Normal,"0,08","3,29","1,35",Robert Barroso,Belo Horizonte,01950,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Elásticos,Acco® Hot Clips™ Clips to Go,Wrap Bag,"0,4",7/20/2010
909,6531,7/17/2010,Alta,42,"188,23","0,05",Aéreo Normal,"-145,10","4,37","5,15",Jill Fjeld,Recife,92262,Pernambuco,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Eletrodomésticos,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Small Box,"0,59",7/19/2010
910,6531,7/17/2010,Alta,28,"541,95","0,06",Aéreo Normal,"143,04","19,84","4,1",Jill Fjeld,Recife,92262,Pernambuco,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,Prismacolor Color Pencil Set,Wrap Bag,"0,44",7/19/2010
2266,16289,7/17/2010,Alta,49,"5610,612","0,01",Aéreo Normal,"2040,87","125,99","2,5",John Lee,Curitiba,71901,Paraná,Sul,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,V2397,Small Box,"0,58",7/19/2010
2267,16289,7/17/2010,Alta,37,"426,64","0,09",Aéreo Normal,"96,95","12,22","2,85",John Lee,Curitiba,35473,Paraná,Sul,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Aluminum Document Frame,Small Pack,"0,55",7/19/2010
4850,34499,7/18/2010,Média,2,"555,68","0,01",Transporte Rodoviário,"-336,30","243,98","62,94",Joel Eaton,Porto Alegre,39301,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Mobiliário,Cadeiras,Hon Deluxe Fabric Upholstered Stacking Chairs,Jumbo Drum,"0,57",7/19/2010
4939,35137,7/17/2010,Alta,41,"225,06","0,05",Aéreo Rápido,"7,30","5,34","2,99",Joe Elijah,Loanda,72903,Paraná,Sul,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,"0,38",7/19/2010
2042,14534,7/18/2010,Média,46,"745,99","0,02",Aéreo Normal,"226,09","15,98",4,Valerie Dominguez,Curitiba,32174,Paraná,Sul,Brasil,Corporativo,Tecnologia,Periféricos,Logitech Access Keyboard,Small Box,"0,37",7/18/2010
2526,18341,7/18/2010,Crítica,39,"237,89",0,Aéreo Normal,"-165,26","5,78","7,96",Bradley Nguyen,Vitória,21133,Espírito Santo,Sudeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 196,Small Box,"0,36",7/18/2010
2648,19174,7/16/2010,Média,49,"214,62","0,05",Aéreo Normal,"-151,42","4,24","5,41",Fred McMath,Vitória,04210,Espírito Santo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,"0,35",7/18/2010
2649,19174,7/16/2010,Média,35,"5311,973","0,02",Aéreo Normal,"1142,08","179,99","13,99",Fred McMath,Belo Horizonte,02478,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Medium Box,"0,57",7/18/2010
2651,19174,7/16/2010,Média,48,"1631,04",0,Aéreo Normal,"665,63","33,98","1,99",Fred McMath,Belo Horizonte,02457,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Small Pack,"0,45",7/18/2010
3488,24833,7/16/2010,Não Especificada,45,"5205,83","0,08",Transporte Rodoviário,"-818,77","124,49","51,94",Sally Knutson,Anápolis,48071,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Mobiliário,Mesas,Bevis 36 x 72 Conference Tables,Jumbo Box,"0,63",7/18/2010
4346,30947,7/14/2010,Baixa,17,"691,59","0,03",Aéreo Normal,"261,24","41,94","2,99",Charles McCrossin,Goiânia,60544,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box,"0,35",7/18/2010
4347,30947,7/14/2010,Baixa,45,"345,2","0,01",Aéreo Normal,"183,53","7,31","0,49",Charles McCrossin,Goiânia,60544,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Etiquetas,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,"0,38",7/18/2010
5403,38405,7/15/2010,Média,29,"208,04","0,1",Aéreo Normal,"14,77","7,59",4,Laura Armstrong,São Paulo,43302,São Paulo,Sudeste,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,"0,42",7/18/2010
5552,39330,7/17/2010,Crítica,29,"184,77",0,Aéreo Rápido,"-71,96","5,74","5,3",Andy Yotov,Goianésia,76131,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,"Tesouras, réguas e aparadores",Acme Kleencut® Forged Steel Scissors,Small Pack,"0,55",7/18/2010
6698,47712,7/13/2010,Baixa,50,"274,04","0,1",Aéreo Rápido,"-243,87","5,38","7,57",Gary McGarr,Vitória,20746,Espírito Santo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Small Box,"0,36",7/18/2010
351,2438,7/14/2010,Alta,20,"278,68","0,06",Aéreo Normal,"8,90","14,48","6,46",Andrew Allen,João Pessoa,80525,Paraíba,Nordeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,"GBC White Gloss Covers, Plain Front",Small Box,"0,38",7/17/2010
2650,19174,7/16/2010,Média,19,"1061,905","0,06",Aéreo Normal,"152,75","65,99","2,5",Fred McMath,Belo Horizonte,01453,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,V8160,Small Box,"0,56",7/17/2010
3687,26368,7/15/2010,Média,25,"1809,0125","0,01",Aéreo Normal,"795,05","85,99","2,5",Shahid Shariari,Anápolis,48342,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Accessory12,Small Box,"0,35",7/17/2010
4465,31842,7/16/2010,Média,9,"157,26","0,06",Aéreo Normal,"-18,84","17,48","1,99",Joy Daniels,Loanda,32780,Paraná,Sul,Brasil,Corporativo,Tecnologia,Periféricos,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,"0,45",7/17/2010
51,294,7/15/2010,Média,35,"6375,28","0,06",Aéreo Normal,"489,02","193,17","19,99",Sanjit Chand,Cuiabá,50322,Mato Grosso,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,Fellowes Staxonsteel® Drawer Files,Small Box,"0,71",7/16/2010
239,1604,7/16/2010,Baixa,47,"622,82",0,Aéreo Normal,"128,88","12,64","4,98",Rick Wilson,Porto Alegre,28403,Rio Grande do Sul,Sul,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,Nu-Dell Executive Frame,Small Pack,"0,48",7/16/2010
352,2438,7/14/2010,Alta,23,"717,468","0,01",Aéreo Normal,"316,48","35,99","0,99",Andrew Allen,João Pessoa,80525,Paraíba,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Accessory31,Small Pack,"0,35",7/16/2010
5336,37920,7/14/2010,Crítica,48,"414,42","0,04",Aéreo Normal,"-380,20","8,46","8,99",Andy Reiter,Goianésia,76240,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Periféricos,"Imation 3.5 IBM Diskettes, 10/Box",Small Pack,"0,79",7/16/2010
5537,39235,7/14/2010,Média,34,"801,98",0,Aéreo Normal,"-99,95","21,66","13,99",Lauren Leatherbury,João Pessoa,81301,Paraíba,Nordeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,Holmes 99% HEPA Air Purifier,Medium Box,"0,52",7/16/2010
2381,17255,7/14/2010,Não Especificada,17,"158,19","0,09",Aéreo Normal,"-75,22","9,38","7,28",Dorris Love,São Paulo,11729,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,Staples File Caddy,Small Box,"0,57",7/15/2010
8360,59750,7/9/2010,Baixa,34,"223,59","0,04",Aéreo Normal,"-66,05","6,48","5,74",Jim Sink,Campo Grande,46322,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1994,Small Box,"0,37",7/13/2010
6858,48839,7/10/2010,Crítica,1,"97,13","0,05",Aéreo Normal,"-37,06","98,31","0,49",Carlos Daly,Goiânia,61554,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Etiquetas,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Small Box,"0,36",7/12/2010
1612,11682,7/4/2010,Baixa,5,"102,18","0,09",Aéreo Normal,"-65,67","19,98",4,Brad Thomas,Recife,94024,Pernambuco,Nordeste,Brasil,Escritório em Casa,Tecnologia,Periféricos,Belkin 105-Key Black Keyboard,Small Box,"0,68",7/11/2010
2128,15202,7/9/2010,Alta,36,"1340,93","0,09",Aéreo Rápido,"154,16","39,98","9,2",Darrin Sayre,Recife,95351,Pernambuco,Nordeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,"0,65",7/11/2010
2981,21539,7/9/2010,Média,18,"388,13","0,04",Aéreo Normal,"40,11","21,98","8,32",Christy Brittain,Recife,90405,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,Papel,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag,"0,39",7/10/2010
6223,44065,7/3/2010,Baixa,23,"1914,16","0,01",Transporte Rodoviário,"128,43","80,97","33,6",Keith Herrera,São Paulo,07101,São Paulo,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Máquinas de Escritório,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,"0,37",7/10/2010
2982,21539,7/9/2010,Média,39,"2339,84","0,05",Aéreo Normal,"-1730,30","71,37",69,Christy Brittain,Recife,90405,Pernambuco,Nordeste,Brasil,Consumidor,Mobiliário,Mesas,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,"0,68",7/9/2010
6516,46374,7/7/2010,Alta,7,"1822,83","0,08",Transporte Rodoviário,"-627,64","259,71","66,67",Herbert Flentye,Ilha Solteira,44117,São Paulo,Sudeste,Brasil,Pequenas Empresas,Mobiliário,Mesas,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,"0,65",7/9/2010
6438,45763,7/7/2010,Alta,25,"67,45","0,05",Aéreo Normal,"24,28","2,61","0,5",Lisa DeCherney,Brasília,67901,Distrito Federal,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Etiquetas,Avery 494,Small Box,"0,39",7/8/2010
1494,10784,7/5/2010,Não Especificada,30,"206,27","0,09",Aéreo Normal,"-54,44","6,81","5,48",Vivian Mathis,Vitória,20832,Espírito Santo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,"0,37",7/7/2010
4336,30887,7/7/2010,Crítica,44,"4357,117","0,07",Aéreo Normal,"1192,98","115,99","5,92",Brad Thomas,Recife,95032,Pernambuco,Nordeste,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,8890,Small Box,"0,58",7/7/2010
1493,10784,7/5/2010,Não Especificada,2,"19,36","0,1",Aéreo Normal,"-11,85","6,78","6,18",Vivian Mathis,Vitória,21113,Espírito Santo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Strathmore Photo Mount Cards,Small Box,"0,39",7/6/2010
2819,20325,7/3/2010,Crítica,24,"870,48","0,07",Aéreo Normal,"104,37","36,55","13,89",Sara Luxemburg,Recife,95630,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Material de Escritório,Canetas e materiais de arte,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,"0,41",7/6/2010
2941,21318,7/4/2010,Alta,40,"1384,34","0,1",Aéreo Normal,"562,31","37,7","2,99",Lisa Hazard,São Luís,87105,Maranhão,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Vinyl Sectional Post Binders,Small Box,"0,35",7/6/2010
3056,21892,7/4/2010,Alta,6,"34,88","0,06",Aéreo Normal,"-18,34","4,91","4,97",Justin Knight,Cuiabá,50613,Mato Grosso,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Small Box,"0,38",7/6/2010
5896,41824,7/4/2010,Não Especificada,33,"97,78","0,09",Aéreo Normal,"-31,22","2,98","2,03",Art Miller,João Pessoa,80538,Paraíba,Nordeste,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,"0,57",7/6/2010
7693,55140,7/4/2010,Crítica,39,"438,8","0,09",Aéreo Normal,"-84,19","11,7","6,96",Candace McMahon,Rio de Janeiro,26501,Rio de Janeiro,Sudeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,Harmony HEPA Quiet Air Purifiers,Medium Box,"0,5",7/6/2010
2818,20325,7/3/2010,Crítica,35,"4043,29","0,06",Transporte Rodoviário,"-34,30","119,99","56,14",Sara Luxemburg,Recife,95630,Pernambuco,Nordeste,Brasil,Pequenas Empresas,Tecnologia,Máquinas de Escritório,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,"0,39",7/5/2010
2936,21285,7/3/2010,Média,47,"304,83","0,1",Aéreo Normal,"23,82","7,08","2,35",Adrian Hane,Goiânia,62002,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,SANFORD Major Accent™ Highlighters,Wrap Bag,"0,47",7/5/2010
4830,34338,6/30/2010,Baixa,26,"1050,16","0,04",Aéreo Rápido,"265,09","38,76","13,26",Sonia Cooley,Teresina,97330,Piauí,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1892,Small Box,"0,36",7/5/2010
5895,41824,7/4/2010,Não Especificada,8,"157,51","0,01",Aéreo Normal,"46,48","18,94","1,49",Art Miller,João Pessoa,80501,Paraíba,Nordeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Flexible Leather- Look Classic Collection Ring Binder,Small Box,"0,35",7/5/2010
6103,43236,7/3/2010,Não Especificada,20,"205,33",0,Aéreo Normal,"10,68","9,77","6,02",Jamie Kunitz,Goiânia,60123,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,DAX Solid Wood Frames,Medium Box,"0,48",7/5/2010
6583,46880,7/3/2010,Crítica,1,"29,99","0,07",Aéreo Normal,"-8,88","21,98","8,32",Karen Carlisle,Recife,91776,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag,"0,39",7/5/2010
7658,54913,7/3/2010,Alta,11,"54,61","0,08",Aéreo Rápido,"14,99","4,76","0,88",Tonja Turnell,Feira de Santana,98270,Bahia,Nordeste,Brasil,Consumidor,Material de Escritório,Papel,Wirebound Voice Message Log Book,Wrap Bag,"0,39",7/5/2010
2935,21285,7/3/2010,Média,32,"54,78","0,02",Aéreo Normal,"-30,54","1,68","1,57",Adrian Hane,Goiânia,62002,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,Newell 323,Wrap Bag,"0,59",7/4/2010
3263,23361,7/3/2010,Crítica,2,"3,23","0,06",Aéreo Normal,"-2,73","1,26","0,7",Benjamin Patterson,Maceió,86401,Alagoas,Nordeste,Brasil,Corporativo,Material de Escritório,Elásticos,Bagged Rubber Bands,Wrap Bag,"0,81",7/4/2010
3264,23361,7/3/2010,Crítica,36,"2861,66","0,04",Aéreo Normal,"-921,68","80,98",35,Benjamin Patterson,Maceió,86401,Alagoas,Nordeste,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,"0,81",7/4/2010
6904,49221,7/3/2010,Não Especificada,22,"399,64","0,04",Aéreo Normal,"-15,42","17,98","8,51",Maureen Fritzler,Ribeirão Pires,19087,São Paulo,Sudeste,Brasil,Corporativo,Tecnologia,Máquinas de Escritório,Canon P1-DHIII Palm Printing Calculator,Medium Box,"0,4",7/4/2010
6905,49221,7/3/2010,Não Especificada,41,"277,35","0,02",Aéreo Normal,"-103,28","6,48","6,57",Maureen Fritzler,Ribeirão Pires,19087,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 20,Small Box,"0,37",7/4/2010
7401,52743,7/4/2010,Alta,46,"5699,22","0,09",Aéreo Normal,"2812,63","150,98","13,99",Ashley Jarboe,Maceió,85301,Alagoas,Nordeste,Brasil,Pequenas Empresas,Tecnologia,Máquinas de Escritório,Canon MP41DH Printing Calculator,Medium Box,"0,38",7/4/2010
3265,23361,7/3/2010,Crítica,7,"373,2775","0,07",Aéreo Normal,"-204,93","65,99","5,26",Benjamin Patterson,Maceió,86401,Alagoas,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,8860,Small Box,"0,56",7/3/2010
6352,45029,7/3/2010,Alta,20,"5304,42","0,01",Transporte Rodoviário,"-633,44","262,11","62,74",Gene McClure,São Paulo,19026,São Paulo,Sudeste,Brasil,Consumidor,Mobiliário,Mesas,Bevis Boat-Shaped Conference Table,Jumbo Box,"0,75",7/3/2010
3996,28515,6/30/2010,Alta,48,"379,78","0,1",Aéreo Normal,"-71,59","8,32","2,38",Frank Atkinson,Vitória,04005,Espírito Santo,Sudeste,Brasil,Corporativo,Tecnologia,Periféricos,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,"0,74",7/2/2010
5531,39172,6/25/2010,Baixa,38,"9013,58","0,04",Aéreo Normal,"2574,36","232,58","19,99",Nancy Lomonaco,Goianésia,76053,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Eletrodomésticos,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty™ Dirt Cup,Small Box,"0,59",7/2/2010
5532,39172,6/25/2010,Baixa,26,"175,42",0,Aéreo Normal,"-93,73","5,98","7,5",Nancy Lomonaco,Goianésia,76053,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1920,Small Box,"0,4",7/2/2010
7869,56288,6/30/2010,Não Especificada,39,"585,36","0,07",Aéreo Rápido,"269,26","15,57","1,39",Mathew Reese,Ribeirão Pires,11757,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Small Box,"0,38",7/2/2010
1628,11779,6/29/2010,Não Especificada,45,"311,1","0,04",Aéreo Normal,"86,60","6,88",2,Alex Grayson,São Paulo,08618,São Paulo,Sudeste,Brasil,Consumidor,Material de Escritório,Papel,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,"0,39",7/1/2010
3149,22626,6/29/2010,Crítica,17,"90,93","0,02",Aéreo Normal,"14,19","5,18","2,04",John Lucas,São Paulo,45424,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Array® Memo Cubes,Wrap Bag,"0,36",7/1/2010
3150,22626,6/29/2010,Crítica,35,"6170,912","0,04",Transporte Rodoviário,"-528,65","218,75","69,64",John Lucas,São Paulo,45424,São Paulo,Sudeste,Brasil,Pequenas Empresas,Mobiliário,Mesas,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,"0,77",7/1/2010
3997,28515,6/30/2010,Alta,33,"750,86",0,Aéreo Normal,"302,12","21,38","2,99",Frank Atkinson,Belo Horizonte,06320,Minas Gerais,Sudeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Acco D-Ring Binder w/DublLock®,Small Box,"0,36",7/1/2010
1629,11779,6/29/2010,Não Especificada,43,"452,93","0,09",Aéreo Normal,"-172,34","10,97","6,5",Alex Grayson,São Paulo,07095,São Paulo,Sudeste,Brasil,Consumidor,Tecnologia,Periféricos,Micro Innovations 104 Keyboard,Small Box,"0,64",6/30/2010
7868,56288,6/30/2010,Não Especificada,37,"1287,94","0,06",Aéreo Normal,"140,35","35,89","14,72",Mathew Reese,Ribeirão Pires,11756,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Small Box,"0,4",6/30/2010
45,261,6/28/2010,Média,47,"5677,609","0,04",Aéreo Normal,"1680,79","140,99","4,2",Sonia Sunley,Manaus,60035,Amazonas,Norte,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,7160,Small Box,"0,59",6/29/2010
2839,20455,6/28/2010,Crítica,7,"381,1995","0,08",Aéreo Rápido,"-233,56","65,99","8,99",Dana Kaydos,Anápolis,55126,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,V 3600 Series,Small Box,"0,58",6/29/2010
3643,26051,6/27/2010,Não Especificada,22,"795,74",0,Transporte Rodoviário,"-127,39","33,94","19,19",Annie Cyprus,Goiânia,60453,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Mobiliário,Cadeiras,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,"0,58",6/29/2010
5609,39749,6/27/2010,Alta,14,"125,31",0,Aéreo Normal,"26,24","7,96","4,95",Ed Ludwig,Goianésia,78852,Goiás,Centro-Oeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,Staples Plastic Wall Frames,Small Box,"0,41",6/29/2010
5610,39749,6/27/2010,Alta,45,"11277,05","0,01",Transporte Rodoviário,"3497,45","264,98","17,86",Ed Ludwig,Goianésia,78852,Goiás,Centro-Oeste,Brasil,Consumidor,Tecnologia,Máquinas de Escritório,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum,"0,58",6/29/2010
5611,39749,6/27/2010,Alta,43,"110,64","0,06",Aéreo Normal,"-62,60","2,6","2,4",Ed Ludwig,Goianésia,78852,Goiás,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,12 Colored Short Pencils,Wrap Bag,"0,58",6/29/2010
7504,53568,6/28/2010,Média,34,"4281,13","0,05",Transporte Rodoviário,"-1446,08","122,99","70,2",Gary Hwang,Maringá,33063,Paraná,Sul,Brasil,Escritório em Casa,Mobiliário,Cadeiras,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,"0,74",6/29/2010
